,shop_id,even
8014,32852065.0,Odd
8015,33507582.0,Even
8016,33550146.0,Even
8017,33866990.0,Even
8018,34406371.0,Odd
8019,34558652.0,Even
8020,34638192.0,Even
8021,34694901.0,Odd
8022,34776792.0,Even
8023,35284879.0,Odd
8024,35469313.0,Odd
8025,35475504.0,Even
8026,35598492.0,Even
8027,36241476.0,Even
8028,36627257.0,Odd
8029,37004578.0,Even
8030,37008598.0,Even
8031,37027661.0,Odd
8032,40492624.0,Even
8033,37146675.0,Odd
8034,37147137.0,Odd
8035,37189296.0,Even
8036,37251700.0,Even
8037,37251933.0,Odd
8038,37252407.0,Odd
8039,37587911.0,Odd
8040,37968209.0,Odd
8041,38341310.0,Even
8042,39126014.0,Even
8043,39232661.0,Odd
8044,39283823.0,Odd
8045,39372120.0,Even
8046,39400356.0,Even
8047,39569923.0,Odd
8048,40215752.0,Even
8049,40323623.0,Odd
8050,40469232.0,Even
8051,40495882.0,Even
8052,40498225.0,Odd
8053,40841302.0,Even
8054,40867978.0,Even
8055,40884779.0,Odd
8056,42003620.0,Even
8057,43269385.0,Odd
8058,43382622.0,Even
8059,43429971.0,Odd
8060,43431223.0,Odd
8061,43576771.0,Odd
8062,43719124.0,Even
8063,44437739.0,Odd
8064,44671618.0,Even
8065,45237836.0,Even
8066,45330974.0,Even
8067,45394315.0,Odd
8068,45557108.0,Even
8069,45811187.0,Odd
8070,46312336.0,Even
8071,46495394.0,Even
8072,46796711.0,Odd
8073,58411241.0,Odd
8074,46944726.0,Even
8075,76176908.0,Even
8076,48843655.0,Odd
8077,50658424.0,Even
8078,50708029.0,Odd
8079,50922062.0,Even
8080,51925611.0,Odd
8081,52600290.0,Even
8082,52635036.0,Even
8083,52733860.0,Even
8084,52784309.0,Odd
8085,52908117.0,Odd
8086,52917348.0,Even
8087,53017884.0,Even
8088,53065044.0,Even
8089,53452181.0,Odd
8090,54873248.0,Even
8091,55788683.0,Odd
8092,55790034.0,Even
8093,55940058.0,Even
8094,55945465.0,Odd
8095,55953258.0,Even
8096,56026912.0,Even
8097,56540396.0,Even
8098,56542501.0,Odd
8099,56662705.0,Odd
8100,56663124.0,Even
8101,56675615.0,Odd
8102,56678703.0,Odd
8103,56685424.0,Even
8104,56787456.0,Even
8105,57205325.0,Odd
8106,57205835.0,Odd
8107,57327530.0,Even
8108,57465664.0,Even
8109,57659858.0,Even
8110,57745492.0,Even
8111,57775788.0,Even
8112,57776355.0,Odd
8113,58196006.0,Even
8114,58418206.0,Even
8115,58608593.0,Odd
8116,58801108.0,Even
8117,59165532.0,Even
8118,59254144.0,Even
8119,59443791.0,Odd
8120,59466102.0,Even
8121,59467197.0,Odd
8122,60293070.0,Even
8123,60315503.0,Odd
8124,60775884.0,Even
8125,60906768.0,Even
8126,61475131.0,Odd
8127,61504589.0,Odd
8128,61506717.0,Odd
8129,61640586.0,Even
8130,61648718.0,Even
8131,61783644.0,Even
8132,61792033.0,Odd
8133,61897659.0,Odd
8134,61922582.0,Even
8135,61922657.0,Odd
8136,61963112.0,Even
8137,61963112.0,Even
8138,62400587.0,Odd
8139,62579622.0,Even
8140,62582411.0,Odd
8141,62583140.0,Even
8142,62583853.0,Odd
8143,62781995.0,Odd
8144,63337709.0,Odd
8145,63530045.0,Odd
8146,63665185.0,Odd
8147,63669256.0,Even
8148,64477530.0,Even
8149,65323877.0,Odd
8150,65430610.0,Even
8151,65453156.0,Even
8152,65589552.0,Even
8153,66540358.0,Even
8154,67714315.0,Odd
8155,67867049.0,Odd
8156,12642741.0,Odd
8157,68019230.0,Even
8158,68475578.0,Even
8159,69027083.0,Odd
8160,69038616.0,Even
8161,69837085.0,Odd
8162,69986317.0,Odd
8163,71014150.0,Even
8164,71162995.0,Odd
8165,71756544.0,Even
8166,72112289.0,Odd
8167,72176300.0,Even
8168,73293761.0,Odd
8169,73395170.0,Even
8170,74375002.0,Even
8171,70656906.0,Even
8172,73044085.0,Odd
8173,70448302.0,Even
8174,70448302.0,Even
8175,69979190.0,Even
8176,53592803.0,Odd
8177,66993474.0,Even
8178,69393473.0,Odd
8179,64874992.0,Even
8180,40878946.0,Even
8181,22189572.0,Even
8182,39405996.0,Even
8183,20089617.0,Odd
8184,39002021.0,Odd
8185,53897071.0,Odd
8186,28337921.0,Odd
8187,37447465.0,Odd
8188,50812728.0,Even
8189,71020693.0,Odd
8190,11870741.0,Odd
8191,38126136.0,Even
8192,45681546.0,Even
8193,48788084.0,Even
8194,29626355.0,Odd
8195,51586134.0,Even
8196,12449502.0,Even
8197,28244780.0,Even
8198,14066899.0,Odd
8199,35473699.0,Odd
8200,30446111.0,Odd
8201,30849289.0,Odd
8202,55945766.0,Even
8203,51145718.0,Even
8204,53904988.0,Even
8205,84397739.0,Odd
8206,68994044.0,Even
8207,70046721.0,Odd
8208,73830486.0,Even
8209,64903618.0,Even
8210,77217829.0,Odd
8211,76213405.0,Odd
8212,75174553.0,Odd
8213,73215945.0,Odd
8214,28044314.0,Even
8215,38972720.0,Even
8216,59860978.0,Even
8217,78916650.0,Even
8218,76498287.0,Odd
8219,76163461.0,Odd
8220,66681160.0,Even
8221,16226024.0,Even
8222,70001183.0,Odd
8223,43688581.0,Odd
8224,33853391.0,Odd
8225,78546729.0,Odd
8226,73669984.0,Even
8227,79684414.0,Even
8228,65949042.0,Even
8229,49813972.0,Even
8230,66535928.0,Even
8231,82577841.0,Odd
8232,81871875.0,Odd
8233,82696577.0,Odd
8234,80749629.0,Odd
8235,76526105.0,Odd
8236,83379381.0,Odd
8237,39359614.0,Even
8238,74645976.0,Even
8239,81845377.0,Odd
8240,83276818.0,Even
8241,70654447.0,Odd
8242,71736459.0,Odd
8243,31202234.0,Even
8244,78382981.0,Odd
8245,83250160.0,Even
8246,83250058.0,Even
8247,32852065.0,Odd
8248,41821807.0,Odd
8249,88069863.0,Odd
8250,61940180.0,Even
8251,69896757.0,Odd
8252,83447572.0,Even
8253,80938469.0,Odd
8254,122192126.0,Even
8255,57201540.0,Even
8256,22587143.0,Odd
8257,84327580.0,Even
8258,78395655.0,Odd
8259,42593816.0,Even
8260,91799709.0,Odd
8261,86567562.0,Even
8262,54875964.0,Even
8263,72318240.0,Even
8264,70687187.0,Odd
8265,111139273.0,Odd
8266,37557538.0,Even
8267,85636461.0,Odd
8268,88613727.0,Odd
8269,77273596.0,Even
8270,83072305.0,Odd
8271,77379140.0,Even
8272,82239489.0,Odd
8273,77887312.0,Even
8274,78346322.0,Even
8275,78346970.0,Even
8276,5588806.0,Even
8277,90366612.0,Even
8278,75759659.0,Odd
8279,89960894.0,Even
8280,89997158.0,Even
8281,88650802.0,Even
8282,83250058.0,Even
8283,83250160.0,Even
8284,34401050.0,Even
8285,86453975.0,Odd
8286,76652247.0,Odd
8287,29953032.0,Even
8288,86673940.0,Even
8289,86743477.0,Odd
8290,90495808.0,Even
8291,82558529.0,Odd
8292,85093749.0,Odd
8293,81843945.0,Odd
8294,82572753.0,Odd
8295,77251500.0,Even
8296,59602111.0,Odd
8297,84149986.0,Even
8298,71206283.0,Odd
8299,26723202.0,Even
8300,81266217.0,Odd
8301,76619437.0,Odd
8302,80197568.0,Even
8303,76198587.0,Odd
8304,52607659.0,Odd
8305,67833663.0,Odd
8306,35480662.0,Even
8307,92956201.0,Odd
8308,37106639.0,Odd
8309,93161366.0,Even
8310,86739480.0,Even
8311,84710867.0,Odd
8312,93166883.0,Odd
8313,92564297.0,Odd
8314,95303264.0,Even
8315,53159159.0,Odd
8316,65762929.0,Odd
8317,77885774.0,Even
8318,11909435.0,Odd
8319,41247732.0,Even
8320,72181038.0,Even
8321,55744685.0,Odd
8322,90543688.0,Even
8323,62711194.0,Even
8324,93709510.0,Even
8325,93963889.0,Odd
8326,62541355.0,Odd
8327,82433023.0,Odd
8328,76643944.0,Even
8329,81872517.0,Odd
8330,72180206.0,Even
8331,85771649.0,Odd
8332,85637815.0,Odd
8333,73296546.0,Even
8334,87163539.0,Odd
8335,80751898.0,Even
8336,95061951.0,Odd
8337,94327525.0,Odd
8338,91881642.0,Even
8339,91463961.0,Odd
8340,16461019.0,Odd
8341,65304483.0,Odd
8342,7516924.0,Even
8343,66699268.0,Even
8344,21762495.0,Odd
8345,17628187.0,Odd
8346,45584444.0,Even
8347,70466377.0,Odd
8348,37137599.0,Odd
8349,51115741.0,Odd
8350,95885329.0,Odd
8351,93970952.0,Even
8352,94506916.0,Even
8353,29452731.0,Odd
8354,6771017.0,Odd
8355,38018396.0,Even
8356,53478807.0,Odd
8357,77360186.0,Even
8358,76006583.0,Odd
8359,17850010.0,Even
8360,48046591.0,Odd
8361,18254273.0,Odd
8362,48908639.0,Odd
8363,93179392.0,Even
8364,71745024.0,Even
8365,56431667.0,Odd
8366,13735592.0,Even
8367,15607060.0,Even
8368,63512637.0,Odd
8369,15424243.0,Odd
8370,22913974.0,Even
8371,39903989.0,Odd
8372,59761496.0,Even
8373,101633638.0,Even
8374,25382138.0,Even
8375,64903618.0,Even
8376,53879061.0,Odd
8377,27512239.0,Odd
8378,71975800.0,Even
8379,24888787.0,Odd
8380,98283281.0,Odd
8381,98518809.0,Odd
8382,98058706.0,Even
8383,89732208.0,Even
8384,36625757.0,Odd
8385,53874302.0,Even
8386,93157695.0,Odd
8387,640697.0,Odd
8388,4708975.0,Odd
8389,18092986.0,Even
8390,70903373.0,Odd
8391,106489757.0,Odd
8392,98477970.0,Even
8393,54554245.0,Odd
8394,105153958.0,Even
8395,106663486.0,Even
8396,27481775.0,Odd
8397,63957819.0,Odd
8398,53879061.0,Odd
8399,108225537.0,Odd
8400,108225537.0,Odd
8401,96670954.0,Even
8402,109598751.0,Odd
8403,96949511.0,Odd
8404,98312571.0,Odd
8405,68758442.0,Even
8406,67574794.0,Even
8407,106754870.0,Even
8408,107854117.0,Odd
8409,106712159.0,Odd
8410,102575292.0,Even
8411,104865291.0,Odd
8412,26160049.0,Odd
8413,52591665.0,Odd
8414,12455213.0,Odd
8415,58542133.0,Odd
8416,98122922.0,Even
8417,104227810.0,Even
8418,43292706.0,Even
8419,97911267.0,Odd
8420,95478052.0,Even
8421,92400595.0,Odd
8422,62655794.0,Even
8423,15429343.0,Odd
8424,15226070.0,Even
8425,75190673.0,Odd
8426,12851682.0,Even
8427,62749808.0,Even
8428,36038295.0,Odd
8429,88184397.0,Odd
8430,75810249.0,Odd
8431,23725072.0,Even
8432,18369486.0,Even
8433,37277935.0,Odd
8434,112472891.0,Odd
8435,110851668.0,Even
8436,58819851.0,Odd
8437,91271825.0,Odd
8438,98316140.0,Even
8439,93124754.0,Even
8440,76502199.0,Odd
8441,66829677.0,Odd
8442,44641073.0,Odd
8443,60734932.0,Even
8444,17618522.0,Even
8445,55660246.0,Even
8446,80010937.0,Odd
8447,105016403.0,Odd
8448,95877251.0,Odd
8449,62050379.0,Odd
8450,96727785.0,Odd
8451,91776822.0,Even
8452,813274.0,Even
8453,64518750.0,Even
8454,57608537.0,Odd
8455,119320434.0,Even
8456,122238789.0,Odd
8457,95911436.0,Even
8458,105998865.0,Odd
8459,82301700.0,Even
8460,121205602.0,Even
8461,84710867.0,Odd
8462,93166883.0,Odd
8463,92564297.0,Odd
8464,95303264.0,Even
8465,53159159.0,Odd
8466,65762929.0,Odd
8467,77885774.0,Even
8468,62541355.0,Odd
8469,82433023.0,Odd
8470,76643944.0,Even
8471,81872517.0,Odd
8472,72180206.0,Even
8473,85771649.0,Odd
8474,85637815.0,Odd
8475,73296546.0,Even
8476,87163539.0,Odd
8477,80751898.0,Even
8478,95061951.0,Odd
8479,94327525.0,Odd
8480,91881642.0,Even
8481,91881642.0,Even
8482,91881642.0,Even
8483,91881642.0,Even
8484,91881642.0,Even
8485,91463961.0,Odd
8486,16461019.0,Odd
8487,65304483.0,Odd
8488,7516924.0,Even
8489,66699268.0,Even
8490,21762495.0,Odd
8491,17628187.0,Odd
8492,45584444.0,Even
8493,70466377.0,Odd
8494,37137599.0,Odd
8495,51115741.0,Odd
8496,95885329.0,Odd
8497,93970952.0,Even
8498,94506916.0,Even
8499,29452731.0,Odd
8500,6771017.0,Odd
8501,38018396.0,Even
8502,53478807.0,Odd
8503,77360186.0,Even
8504,76006583.0,Odd
8505,17850010.0,Even
8506,48046591.0,Odd
8507,18254273.0,Odd
8508,48908639.0,Odd
8509,93179392.0,Even
8510,71745024.0,Even
8511,56431667.0,Odd
8512,13735592.0,Even
8513,15607060.0,Even
8514,63512637.0,Odd
8515,15424243.0,Odd
8516,56675615.0,Odd
8517,56678703.0,Odd
8518,56685424.0,Even
8519,56787456.0,Even
8520,57205325.0,Odd
8521,57205835.0,Odd
8522,57327530.0,Even
8523,57465664.0,Even
8524,57659858.0,Even
8525,57745492.0,Even
8526,57775788.0,Even
8527,83401047.0,Odd
8528,92567513.0,Odd
8529,1657263.0,Odd
8530,4259661.0,Odd
8531,4350106.0,Even
8532,5396214.0,Even
8533,6936785.0,Odd
8534,7401746.0,Even
8535,8255216.0,Even
8536,9241878.0,Even
8537,10210584.0,Even
8538,10634098.0,Even
8539,10890907.0,Odd
8540,10962177.0,Odd
8541,10963980.0,Even
8542,11013198.0,Even
8543,11041536.0,Even
8544,93938252.0,Even
8545,11315127.0,Odd
8546,11342466.0,Even
8547,11487927.0,Odd
8548,11719013.0,Odd
8549,11722703.0,Odd
8550,11752896.0,Even
8551,11753035.0,Odd
8552,11809607.0,Odd
8553,11870800.0,Even
8554,12017474.0,Even
8555,12158971.0,Odd
8556,12404764.0,Even
8557,12409383.0,Odd
8558,12454380.0,Even
8559,12480951.0,Odd
8560,12496689.0,Odd
8561,12652434.0,Even
8562,12692969.0,Odd
8563,12725966.0,Even
8564,12758413.0,Odd
8565,12768647.0,Odd
8566,12801654.0,Even
8567,12843098.0,Even
8568,13021848.0,Even
8569,13091597.0,Odd
8570,13140292.0,Even
8571,13377506.0,Even
8572,13448324.0,Even
8573,13448324.0,Even
8574,13450231.0,Odd
8575,14171993.0,Odd
8576,14318452.0,Even
8577,14318520.0,Even
8578,14376664.0,Even
8579,14435852.0,Even
8580,14681983.0,Odd
8581,14732154.0,Even
8582,15097423.0,Odd
8583,15228345.0,Odd
8584,15235546.0,Even
8585,15290639.0,Odd
8586,15570835.0,Odd
8587,16392358.0,Even
8588,16615350.0,Even
8589,16621457.0,Odd
8590,16728606.0,Even
8591,16754403.0,Odd
8592,16871589.0,Odd
8593,57776355.0,Odd
8594,58196006.0,Even
8595,58411241.0,Odd
8596,58418206.0,Even
8597,58608593.0,Odd
8598,58801108.0,Even
8599,59165532.0,Even
8600,59254144.0,Even
8601,59443791.0,Odd
8602,59466102.0,Even
8603,59467197.0,Odd
8604,60293070.0,Even
8605,60315503.0,Odd
8606,60775884.0,Even
8607,60906768.0,Even
8608,61475131.0,Odd
8609,61504589.0,Odd
8610,61506717.0,Odd
8611,61640586.0,Even
8612,61648718.0,Even
8613,61783644.0,Even
8614,61792033.0,Odd
8615,61897659.0,Odd
8616,61922582.0,Even
8617,61922657.0,Odd
8618,61963112.0,Even
8619,61963112.0,Even
8620,62400587.0,Odd
8621,62579622.0,Even
8622,62582411.0,Odd
8623,62583140.0,Even
8624,62583853.0,Odd
8625,62781995.0,Odd
8626,63337709.0,Odd
8627,63530045.0,Odd
8628,63665185.0,Odd
8629,63669256.0,Even
8630,64477530.0,Even
8631,65323877.0,Odd
8632,65430610.0,Even
8633,65453156.0,Even
8634,65589552.0,Even
8635,66540358.0,Even
8636,67714315.0,Odd
8637,67867049.0,Odd
8638,12642741.0,Odd
8639,68019230.0,Even
8640,68475578.0,Even
8641,69027083.0,Odd
8642,69038616.0,Even
8643,69837085.0,Odd
8644,69986317.0,Odd
8645,71014150.0,Even
8646,71162995.0,Odd
8647,71756544.0,Even
8648,72112289.0,Odd
8649,72176300.0,Even
8650,73293761.0,Odd
8651,73395170.0,Even
8652,74375002.0,Even
8653,70656906.0,Even
8654,73044085.0,Odd
8655,70448302.0,Even
8656,70448302.0,Even
8657,69979190.0,Even
8658,53592803.0,Odd
8659,66993474.0,Even
8660,17331040.0,Even
8661,17604335.0,Odd
8662,17914906.0,Even
8663,18119190.0,Even
8664,19037593.0,Odd
8665,69897724.0,Even
8666,19049195.0,Odd
8667,67422291.0,Odd
8668,19276936.0,Even
8669,19351258.0,Even
8670,19353942.0,Even
8671,19610004.0,Even
8672,19699503.0,Odd
8673,19707217.0,Odd
8674,19828394.0,Even
8675,20090785.0,Odd
8676,21075325.0,Odd
8677,83251191.0,Odd
8678,21512331.0,Odd
8679,21516516.0,Even
8680,21602744.0,Even
8681,21656722.0,Even
8682,21657241.0,Odd
8683,21750575.0,Odd
8684,21959587.0,Odd
8685,21987023.0,Odd
8686,21987221.0,Odd
8687,22146031.0,Odd
8688,22661224.0,Even
8689,22661811.0,Odd
8690,22669791.0,Odd
8691,22841291.0,Odd
8692,23150638.0,Even
8693,23155388.0,Even
8694,23250650.0,Even
8695,23325172.0,Even
8696,23325172.0,Even
8697,23416962.0,Even
8698,23798556.0,Even
8699,24417898.0,Even
8700,24681653.0,Odd
8701,24805280.0,Even
8702,25346378.0,Even
8703,25452983.0,Odd
8704,25459176.0,Even
8705,25465946.0,Even
8706,25698640.0,Even
8707,26026296.0,Even
8708,26152357.0,Odd
8709,26174604.0,Even
8710,26234218.0,Even
8711,26593504.0,Even
8712,26635009.0,Odd
8713,26947756.0,Even
8714,26968895.0,Odd
8715,27189632.0,Even
8716,27475286.0,Even
8717,27495068.0,Even
8718,27495213.0,Odd
8719,27501829.0,Odd
8720,27565923.0,Odd
8721,76774386.0,Even
8722,27587590.0,Even
8723,28053737.0,Odd
8724,28083210.0,Even
8725,28086763.0,Odd
8726,28265861.0,Odd
8727,31202234.0,Even
8728,78382981.0,Odd
8729,83250160.0,Even
8730,83250058.0,Even
8731,32852065.0,Odd
8732,41821807.0,Odd
8733,88069863.0,Odd
8734,61940180.0,Even
8735,69896757.0,Odd
8736,83447572.0,Even
8737,80938469.0,Odd
8738,57201540.0,Even
8739,22587143.0,Odd
8740,84327580.0,Even
8741,78395655.0,Odd
8742,42593816.0,Even
8743,91799709.0,Odd
8744,86567562.0,Even
8745,54875964.0,Even
8746,72318240.0,Even
8747,70687187.0,Odd
8748,37557538.0,Even
8749,85636461.0,Odd
8750,88613727.0,Odd
8751,77273596.0,Even
8752,83072305.0,Odd
8753,77379140.0,Even
8754,82239489.0,Odd
8755,77887312.0,Even
8756,78346322.0,Even
8757,78346970.0,Even
8758,5588806.0,Even
8759,90366612.0,Even
8760,75759659.0,Odd
8761,89960894.0,Even
8762,89997158.0,Even
8763,88650802.0,Even
8764,83250058.0,Even
8765,83250160.0,Even
8766,34401050.0,Even
8767,86453975.0,Odd
8768,76652247.0,Odd
8769,29952018.0,Even
8770,29953032.0,Even
8771,86673940.0,Even
8772,86743477.0,Odd
8773,90495808.0,Even
8774,82558529.0,Odd
8775,85093749.0,Odd
8776,81843945.0,Odd
8777,82572753.0,Odd
8778,77251500.0,Even
8779,59602111.0,Odd
8780,84149986.0,Even
8781,71206283.0,Odd
8782,26723202.0,Even
8783,81266217.0,Odd
8784,76619437.0,Odd
8785,80197568.0,Even
8786,76198587.0,Odd
8787,52607659.0,Odd
8788,67833663.0,Odd
8789,35480662.0,Even
8790,92956201.0,Odd
8791,37106639.0,Odd
8792,93161366.0,Even
8793,86739480.0,Even
8794,11909435.0,Odd
8795,41247732.0,Even
8796,72181038.0,Even
8797,55744685.0,Odd
8798,90543688.0,Even
8799,62711194.0,Even
8800,93709510.0,Even
8801,93963889.0,Odd
8802,46495394.0,Even
8803,50922062.0,Even
8804,51925611.0,Odd
8805,52600290.0,Even
8806,52635036.0,Even
8807,52733860.0,Even
8808,52784309.0,Odd
8809,52908117.0,Odd
8810,52917348.0,Even
8811,22913974.0,Even
8812,39903989.0,Odd
8813,59761496.0,Even
8814,101633638.0,Even
8815,69393473.0,Odd
8816,64874992.0,Even
8817,40878946.0,Even
8818,22189572.0,Even
8819,39405996.0,Even
8820,20089617.0,Odd
8821,39002021.0,Odd
8822,53897071.0,Odd
8823,28337921.0,Odd
8824,37447465.0,Odd
8825,50812728.0,Even
8826,71020693.0,Odd
8827,11870741.0,Odd
8828,38126136.0,Even
8829,45681546.0,Even
8830,48788084.0,Even
8831,29626355.0,Odd
8832,51586134.0,Even
8833,12449502.0,Even
8834,28244780.0,Even
8835,14066899.0,Odd
8836,35473699.0,Odd
8837,30446111.0,Odd
8838,30849289.0,Odd
8839,55945766.0,Even
8840,51145718.0,Even
8841,53904988.0,Even
8842,84397739.0,Odd
8843,68994044.0,Even
8844,70046721.0,Odd
8845,73830486.0,Even
8846,64903618.0,Even
8847,77217829.0,Odd
8848,76213405.0,Odd
8849,75174553.0,Odd
8850,73215945.0,Odd
8851,28044314.0,Even
8852,38972720.0,Even
8853,59860978.0,Even
8854,78916650.0,Even
8855,76498287.0,Odd
8856,76163461.0,Odd
8857,66681160.0,Even
8858,16226024.0,Even
8859,70001183.0,Odd
8860,43688581.0,Odd
8861,55984203.0,Odd
8862,33853391.0,Odd
8863,78546729.0,Odd
8864,73669984.0,Even
8865,79684414.0,Even
8866,65949042.0,Even
8867,49813972.0,Even
8868,66535928.0,Even
8869,82577841.0,Odd
8870,81871875.0,Odd
8871,82696577.0,Odd
8872,80749629.0,Odd
8873,76526105.0,Odd
8874,83379381.0,Odd
8875,56662705.0,Odd
8876,56663124.0,Even
8877,56675615.0,Odd
8878,56678703.0,Odd
8879,56685424.0,Even
8880,56787456.0,Even
8881,57205325.0,Odd
8882,19610004.0,Even
8883,19699503.0,Odd
8884,19707217.0,Odd
8885,19828394.0,Even
8886,20090785.0,Odd
8887,21075325.0,Odd
8888,21259674.0,Even
8889,21512331.0,Odd
8890,21516516.0,Even
8891,21602744.0,Even
8892,21656722.0,Even
8893,21657241.0,Odd
8894,21750575.0,Odd
8895,21959587.0,Odd
8896,21987023.0,Odd
8897,21987221.0,Odd
8898,22146031.0,Odd
8899,22661224.0,Even
8900,22661811.0,Odd
8901,22669791.0,Odd
8902,22841291.0,Odd
8903,23150638.0,Even
8904,23155388.0,Even
8905,23250650.0,Even
8906,23325172.0,Even
8907,23325172.0,Even
8908,23416962.0,Even
8909,23798556.0,Even
8910,24417898.0,Even
8911,24681653.0,Odd
8912,24805280.0,Even
8913,25346378.0,Even
8914,25452983.0,Odd
8915,25459176.0,Even
8916,25465946.0,Even
8917,25698640.0,Even
8918,26026296.0,Even
8919,26152357.0,Odd
8920,26174604.0,Even
8921,26234218.0,Even
8922,26593504.0,Even
8923,26635009.0,Odd
8924,26947756.0,Even
8925,26968895.0,Odd
8926,27189632.0,Even
8927,27475286.0,Even
8928,27495068.0,Even
8929,27495213.0,Odd
8930,27501829.0,Odd
8931,27565923.0,Odd
8932,27576809.0,Odd
8933,27587590.0,Even
8934,28053737.0,Odd
8935,28083210.0,Even
8936,28086763.0,Odd
8937,28265861.0,Odd
8938,28285776.0,Even
8939,28285874.0,Even
8940,28288062.0,Even
8941,28348398.0,Even
8942,28372816.0,Even
8943,28372964.0,Even
8944,28599611.0,Odd
8945,28687036.0,Even
8946,28687676.0,Even
8947,28710029.0,Odd
8948,28891865.0,Odd
8949,28894571.0,Odd
8950,28944793.0,Odd
8951,29250436.0,Even
8952,29520687.0,Odd
8953,29667634.0,Even
8954,29668384.0,Even
8955,29668843.0,Odd
8956,29943205.0,Odd
8957,12768647.0,Odd
8958,12801654.0,Even
8959,12843098.0,Even
8960,13021848.0,Even
8961,13091597.0,Odd
8962,13140292.0,Even
8963,13377506.0,Even
8964,13448324.0,Even
8965,13448324.0,Even
8966,13450231.0,Odd
8967,14171993.0,Odd
8968,14318452.0,Even
8969,14318520.0,Even
8970,14376664.0,Even
8971,46796711.0,Odd
8972,46944726.0,Even
8973,29668843.0,Odd
8974,37008598.0,Even
8975,39359614.0,Even
8976,74645976.0,Even
8977,81845377.0,Odd
8978,83276818.0,Even
8979,70654447.0,Odd
8980,71736459.0,Odd
8981,28285776.0,Even
8982,28285874.0,Even
8983,28348398.0,Even
8984,28372816.0,Even
8985,28372964.0,Even
8986,28599611.0,Odd
8987,28687036.0,Even
8988,28687676.0,Even
8989,28710029.0,Odd
8990,28891865.0,Odd
8991,28894571.0,Odd
8992,28944793.0,Odd
8993,29250436.0,Even
8994,29520687.0,Odd
8995,29667634.0,Even
8996,29668384.0,Even
8997,29668843.0,Odd
8998,29943205.0,Odd
8999,29945399.0,Odd
9000,29952018.0,Even
9001,29953032.0,Even
9002,29990515.0,Odd
9003,30333951.0,Odd
9004,30432952.0,Even
9005,30736001.0,Odd
9006,30765076.0,Even
9007,30843261.0,Odd
9008,30868431.0,Odd
9009,30954292.0,Even
9010,31092295.0,Odd
9011,31103468.0,Even
9012,31475109.0,Odd
9013,31876528.0,Even
9014,31940570.0,Even
9015,32393002.0,Even
9016,32595287.0,Odd
9017,32852065.0,Odd
9018,33507582.0,Even
9019,33550146.0,Even
9020,33866990.0,Even
9021,34406371.0,Odd
9022,34558652.0,Even
9023,34638192.0,Even
9024,34694901.0,Odd
9025,34776792.0,Even
9026,35284879.0,Odd
9027,35469313.0,Odd
9028,35475504.0,Even
9029,35598492.0,Even
9030,36241476.0,Even
9031,36627257.0,Odd
9032,37004578.0,Even
9033,37008598.0,Even
9034,37027661.0,Odd
9035,40492624.0,Even
9036,37146675.0,Odd
9037,37147137.0,Odd
9038,37189296.0,Even
9039,37251700.0,Even
9040,37251933.0,Odd
9041,37252407.0,Odd
9042,37587911.0,Odd
9043,37968209.0,Odd
9044,38341310.0,Even
9045,39126014.0,Even
9046,39232661.0,Odd
9047,39283823.0,Odd
9048,39372120.0,Even
9049,39400356.0,Even
9050,39569923.0,Odd
9051,40215752.0,Even
9052,40323623.0,Odd
9053,40469232.0,Even
9054,40495882.0,Even
9055,40498225.0,Odd
9056,40841302.0,Even
9057,40867978.0,Even
9058,40884779.0,Odd
9059,42003620.0,Even
9060,43269385.0,Odd
9061,43382622.0,Even
9062,43429971.0,Odd
9063,43431223.0,Odd
9064,43576771.0,Odd
9065,43719124.0,Even
9066,44437739.0,Odd
9067,44671618.0,Even
9068,45237836.0,Even
9069,45330974.0,Even
9070,45394315.0,Odd
9071,45557108.0,Even
9072,45811187.0,Odd
9073,46312336.0,Even
9074,46495394.0,Even
9075,46796711.0,Odd
9076,46944726.0,Even
9077,76176908.0,Even
9078,48843655.0,Odd
9079,50658424.0,Even
9080,50708029.0,Odd
9081,50922062.0,Even
9082,51925611.0,Odd
9083,52600290.0,Even
9084,52635036.0,Even
9085,52733860.0,Even
9086,52784309.0,Odd
9087,52908117.0,Odd
9088,52917348.0,Even
9089,53017884.0,Even
9090,53065044.0,Even
9091,53452181.0,Odd
9092,54873248.0,Even
9093,55788683.0,Odd
9094,55790034.0,Even
9095,55940058.0,Even
9096,55945465.0,Odd
9097,55953258.0,Even
9098,56026912.0,Even
9099,56540396.0,Even
9100,56542501.0,Odd
9101,56662705.0,Odd
9102,56663124.0,Even
9103,43719124.0,Even
9104,44437739.0,Odd
9105,44671618.0,Even
9106,45237836.0,Even
9107,45330974.0,Even
9108,45394315.0,Odd
9109,45557108.0,Even
9110,45811187.0,Odd
9111,46312336.0,Even
9112,57205835.0,Odd
9113,57327530.0,Even
9114,57465664.0,Even
9115,57659858.0,Even
9116,57745492.0,Even
9117,57775788.0,Even
9118,57776355.0,Odd
9119,58196006.0,Even
9120,58411241.0,Odd
9121,58418206.0,Even
9122,58608593.0,Odd
9123,58801108.0,Even
9124,59165532.0,Even
9125,59254144.0,Even
9126,59443791.0,Odd
9127,59466102.0,Even
9128,59467197.0,Odd
9129,60293070.0,Even
9130,60315503.0,Odd
9131,60775884.0,Even
9132,60906768.0,Even
9133,61475131.0,Odd
9134,61504589.0,Odd
